Rank	Taxonpath	Taxon	DA01S	OSS04S	OSS11R	OSS11A1R	OSS21A1S	OSS22A1S	OSS11B1S	OSS21B1S	OSS22B1S	OSS11D1S	R319S	OSC08R	OSC08S	RIN34S	RIN35S	RIN36S	RIN37S	RIN38S	RIN39S	RIN40S	R220S	R313S	R314S	R315S	DA06S	DA07S	DA08S	DA09S	DA10S	DA11S	DA12S	DA13S	OSC32S	OSC16S	OSC20S	OSC30S	D19S	D02S	D22S	D23S	D27S	D28S	D29S	D03S	D30S	D31S	D33S	D35S	D05S	DP32S	BAL16S	BAL22S	BAL37S	BAL42S	BAL49S	BAL50S	BAL51S	BAL52S	BAL53S	BAL54S	BAL55S	BAL56S	R213S	R218S	OSF42S	OSF44S	OSF43S	OSF17S	VFR03S	VFR04S	VFR05S	VFR20S	VFRK01S	VFRK02S	VFRK03S	VFR32S	VFR33S	VFR34S	BRA06S	BRA07S	BRA08S	DA02S	DA03S	DA04S	DA05S	BRA16S	BRA17S	R902S	R905S	R908S	OSS11S	OSS11A1S	SG06S	SG07S	SG08S	SG09S	SG10S	SG11S	SG12S	SG13S
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Platyhelminthes;Lecithoepitheliata class incertae sedis;Lecithoepitheliata	Lecithoepitheliata	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Platyhelminthes;Prolecithophora class incertae sedis;Prolecithophora	Prolecithophora	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	1
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Mollusca;Gastropoda;Heterobranchia	Heterobranchia	3	0	1	1	0	0	1	0	0	0	1	5	4	1	2	0	0	1	2	1	2	1	0	2	2	3	3	1	2	4	3	2	2	3	1	0	1	2	2	1	2	2	3	2	1	4	1	3	2	4	2	2	0	1	3	1	1	2	2	1	0	2	1	1	0	1	0	0	1	0	1	0	0	0	1	1	1	0	0	2	1	1	3	0	3	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Mollusca;Gastropoda;Caenogastropoda	Caenogastropoda	2	1	2	0	0	1	0	0	1	2	0	0	0	0	1	1	0	0	2	1	1	0	0	0	0	0	1	1	2	2	0	0	1	0	0	0	2	0	0	1	0	2	1	2	2	0	0	0	0	1	0	0	0	0	3	0	1	2	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	2	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Mollusca;Bivalvia;Veneroida	Veneroida	3	2	6	2	3	3	1	0	0	1	2	3	1	1	2	0	0	3	4	0	3	2	1	3	0	1	1	1	1	0	1	1	2	2	1	2	3	1	3	2	2	1	1	2	1	3	2	4	2	4	2	2	3	3	2	3	1	0	0	1	1	1	4	2	2	0	2	2	0	1	0	1	1	0	1	0	0	1	0	2	3	0	0	2	1	0	0	1	0	0	1	2	0	1	2	1	1	0	1	2
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Mollusca;Bivalvia;Myoida	Myoida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Mollusca;Bivalvia;Lucinoida	Lucinoida	2	0	0	1	0	0	0	1	0	1	1	3	1	2	2	0	0	3	0	3	2	1	7	0	1	0	3	2	1	0	0	0	3	0	1	1	0	0	0	1	0	1	1	0	0	0	1	0	1	2	1	0	1	1	2	1	1	0	2	2	1	2	1	1	0	1	1	0	3	4	3	3	1	0	0	1	2	1	0	4	3	0	0	4	1	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Mollusca;Bivalvia;Nuculanoida	Nuculanoida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	2	0	3	1	1	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Mollusca;Bivalvia;Pectinoida	Pectinoida	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Mollusca;Bivalvia;Mytiloida	Mytiloida	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Mollusca;Bivalvia;Arcoida	Arcoida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1	1	1	2	1	2
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Mollusca;Bivalvia;Veneroida (Heteroconchia)	Veneroida (Heteroconchia)	1	0	2	2	2	2	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Mollusca;Bivalvia;Pholadomyoida	Pholadomyoida	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Mollusca;Polyplacophora;Neoloricata	Neoloricata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Mollusca;Scaphopoda;Dentaliida	Dentaliida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Mollusca;Scaphopoda;Gadilida	Gadilida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	1	3	1
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Mollusca;Caudofoveata;Chaetodermatida	Chaetodermatida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Mollusca;Protobranchia;Nuculoida	Nuculoida	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Rotifera;Monogononta;Ploimida	Ploimida	1	2	3	2	0	2	0	1	2	1	0	0	0	3	2	0	0	0	1	0	1	1	0	0	0	2	0	1	0	0	0	0	1	1	0	0	2	2	4	3	1	2	1	4	0	1	1	3	2	2	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	2	3	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Rotifera;Monogononta;Flosculariacea	Flosculariacea	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Annelida;Polychaeta;Spionida	Spionida	5	7	7	5	5	8	1	2	1	5	8	5	5	2	12	0	0	7	5	6	6	5	12	7	7	3	2	3	3	3	3	6	7	6	7	10	4	4	5	0	5	5	4	3	1	3	3	4	5	7	10	4	6	5	6	4	6	7	9	4	2	5	2	6	4	5	15	2	8	13	9	9	7	6	5	2	4	8	5	11	7	0	3	4	5	7	2	10	4	7	6	1	7	7	9	5	8	8	5	4
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Annelida;Polychaeta;Terebellida	Terebellida	3	1	2	3	2	1	2	1	1	1	1	2	2	0	5	0	0	6	3	3	9	4	2	4	3	1	5	5	3	0	3	3	3	1	0	1	3	3	6	3	2	1	2	2	3	4	3	1	3	4	3	10	2	1	8	4	4	4	6	8	1	3	2	1	1	1	1	0	8	6	2	4	4	0	3	0	0	1	4	3	13	3	2	2	7	2	3	2	3	10	1	2	4	7	8	8	8	7	9	9
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Annelida;Polychaeta;Protodrilus order incertae sedis	Protodrilus order incertae sedis	0	1	1	1	2	2	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Annelida;Polychaeta;Capitellida	Capitellida	4	4	1	4	4	1	2	2	2	0	0	2	3	1	0	4	1	0	1	1	0	0	1	0	2	2	1	1	0	1	0	1	0	0	1	1	0	2	0	1	0	1	1	0	0	0	0	1	0	2	2	1	2	2	0	3	0	0	1	1	0	2	1	1	0	0	1	0	6	1	0	1	1	0	1	2	2	4	0	0	1	0	2	1	0	0	1	3	4	1	0	3	3	3	3	1	3	6	2	4
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Annelida;Polychaeta;Dinophilida	Dinophilida	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Annelida;Polychaeta;Opheliidae order incertae sedis	Opheliidae order incertae sedis	2	1	0	0	1	0	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	0	2	1	2	2	2	2	2	2	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	0	1	2	2	1	1	2	1	2	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	2	2	1	2	0	0	1	0	1	1	0	0	0	0	0	0	1	2	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Annelida;Polychaeta;Orbiniidae order incertae sedis	Orbiniidae order incertae sedis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Annelida;Polychaeta;Paraonidae order incertae sedis	Paraonidae order incertae sedis	3	1	1	0	0	1	0	0	1	0	1	3	3	0	2	0	0	3	2	4	3	2	3	4	1	1	2	3	3	2	2	1	0	2	2	3	2	1	2	2	2	1	1	2	2	2	1	2	2	1	3	1	2	3	3	2	2	3	2	2	1	2	1	0	2	2	0	0	3	3	2	4	4	3	3	0	1	1	3	1	3	2	2	3	3	3	3	2	0	1	0	1	1	1	1	1	1	1	2	1
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Annelida;Polychaeta;Phyllodocida	Phyllodocida	9	6	4	10	6	8	5	1	7	10	6	11	9	3	8	0	0	3	7	8	15	6	10	6	2	7	6	4	8	5	8	8	6	8	8	7	4	8	5	7	9	4	6	6	4	11	5	3	11	5	9	10	10	5	8	4	4	4	6	7	4	7	11	6	3	6	12	1	6	4	12	4	7	2	5	2	0	8	6	3	4	4	6	5	9	4	6	7	1	9	6	7	5	6	8	8	9	7	11	9
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Annelida;Polychaeta;Sabellida	Sabellida	4	4	5	4	4	5	7	0	1	1	2	6	5	3	2	2	1	3	3	4	4	4	9	1	3	2	3	3	3	2	2	3	6	4	6	4	3	2	3	4	4	4	3	1	3	2	3	3	3	5	4	3	2	3	2	2	3	1	3	1	0	4	3	2	3	4	3	2	3	4	2	4	5	0	2	0	0	1	3	3	5	3	3	2	8	2	6	7	2	9	2	4	3	7	4	4	6	10	4	4
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Annelida;Polychaeta;Eunicida	Eunicida	2	1	0	0	0	1	1	0	0	0	1	2	1	1	1	0	1	3	1	2	1	2	3	0	2	2	2	1	2	2	1	2	1	0	1	0	1	2	2	2	1	2	1	2	1	2	2	1	2	2	2	2	2	3	2	1	1	3	2	1	1	2	2	1	0	1	1	0	2	1	4	1	2	1	1	1	0	1	0	2	1	1	2	2	3	0	1	1	1	2	0	1	1	1	0	1	0	1	0	1
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Annelida;Polychaeta;Palpata Incertae Sedis	Palpata Incertae Sedis	2	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	0	0	1	1	0	0	2	0	1	0	1	1	1
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Annelida;Polychaeta;Flabelligerida	Flabelligerida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Annelida;Polychaeta;Golfingiida	Golfingiida	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	0	0	1	2	1	5	2	2	2	3
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Annelida;Polychaeta;Echiuroinea	Echiuroinea	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Annelida;Oligochaeta order incertae sedis;Haplotaxida	Haplotaxida	0	1	2	0	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Cnidaria;Anthozoa;Actiniaria (Anthozoa)	Actiniaria (Anthozoa)	1	1	2	1	2	1	1	1	2	4	3	1	1	2	1	1	0	2	1	1	0	0	1	0	0	0	1	2	0	0	1	0	2	3	1	1	0	1	1	0	0	1	0	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	0	1	2	3	2	0	1	1	3	2	2	0	2	2	1	0	0	1	2	0	1	1	0	1	0	1	0	0	2	1	0	1	0	1	0	0	2	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Cnidaria;Anthozoa;Zoantharia	Zoantharia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Cnidaria;Anthozoa;Ceriantharia	Ceriantharia	0	0	0	1	1	1	1	1	1	2	2	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Cnidaria;Anthozoa;Alcyonacea	Alcyonacea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Cnidaria;Anthozoa;Pennatulacea	Pennatulacea	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Cnidaria;Hydrozoa;Anthoathecata	Anthoathecata	6	2	3	3	2	2	1	1	3	5	4	5	4	3	5	2	0	2	2	3	4	3	4	3	4	2	6	3	2	3	3	3	4	2	2	2	2	3	4	2	1	2	4	4	5	4	3	5	2	3	4	2	2	4	2	2	3	2	3	2	2	2	2	3	1	2	2	2	2	4	4	3	3	1	0	1	0	4	0	4	6	2	3	4	5	2	2	2	2	0	3	3	2	1	3	3	2	4	1	2
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Cnidaria;Hydrozoa;Siphonophorae	Siphonophorae	2	1	1	1	1	0	0	0	1	1	2	2	3	1	2	0	0	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	0	1	3	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	1	1	0	2	0	2	3	3	2	2	1	1	0	0	3	1	1	3	2	2	2	2	0	0	2	2	2	1	0	3	3	2	3	2	3	2	3
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Cnidaria;Hydrozoa;Limnomedusae	Limnomedusae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Cnidaria;Hydrozoa;Leptothecata	Leptothecata	4	1	3	1	2	1	1	1	2	4	0	1	4	2	4	0	0	5	0	2	3	0	1	1	2	2	3	3	2	1	3	2	2	2	0	1	2	1	2	1	1	4	2	2	0	2	2	1	3	2	2	2	1	3	3	0	3	1	3	0	1	0	1	1	0	3	3	1	1	0	2	0	0	1	0	0	0	2	1	0	1	3	2	3	2	0	0	1	1	1	3	1	1	2	1	2	2	1	1	1
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Cnidaria;Hydrozoa;Trachymedusae	Trachymedusae	2	1	1	2	2	0	2	1	2	2	2	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Cnidaria;Hydrozoa;Narcomedusae (Hydrozoa)	Narcomedusae (Hydrozoa)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Cnidaria;Myxosporea;Bivalvulida	Bivalvulida	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Cnidaria;Scyphozoa;Semaeostomeae	Semaeostomeae	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	2	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	2	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0
order	Main genome;Eukaryota;Opisthokonta;Metazoa (Animalia);Cnidaria;Scyphozoa;Coronatae	Coronatae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
